"codigo":"EOC"-n-"codigo":"EOC582_2","den_cual":"IMPERMEABILIZACIÓN MEDIANTE MEMBRANAS FORMADAS CON LÁMINAS "-n-"codigo":"UC0869_1","denominacion":"Elaborar pastas, morteros, adhesivos y hormigones"
"codigo":"EOC"-n-"codigo":"EOC589_2","den_cual":"REVESTIMIENTOS CON PASTAS Y MORTEROS EN CONSTRUCCIÓN"-n-"codigo":"UC1938_2","denominacion":"Ejecutar recrecidos planos para revestimiento en construcción"
"codigo":"EOC"-n-"codigo":"EOC589_2","den_cual":"REVESTIMIENTOS CON PASTAS Y MORTEROS EN CONSTRUCCIÓN"-n-"codigo":"UC1939_2","denominacion":"Revestir mediante mortero monocapa, revoco y enlucido"
"codigo":"EOC"-n-"codigo":"EOC589_2","den_cual":"REVESTIMIENTOS CON PASTAS Y MORTEROS EN CONSTRUCCIÓN"-n-"codigo":"UC1940_2","denominacion":"Revestir mediante pastas y morteros especiales de aislamiento, impermeabilización y reparación"
"codigo":"EOC"-n-"codigo":"EOC589_2","den_cual":"REVESTIMIENTOS CON PASTAS Y MORTEROS EN CONSTRUCCIÓN"-n-"codigo":"UC1941_2","denominacion":"Organizar trabajos de revestimientos continuos conglomerados y rígidos modulares en construcción"
"codigo":"EOC"-n-"codigo":"EOC581_2","den_cual":"ENCOFRADOS"-n-"codigo":"UC0278_1","denominacion":"Poner en obra hormigones."
"codigo":"EOC"-n-"codigo":"EOC581_2","den_cual":"ENCOFRADOS"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC581_2","den_cual":"ENCOFRADOS"-n-"codigo":"UC1912_2","denominacion":"Poner en obra encofrados verticales."
"codigo":"EOC"-n-"codigo":"EOC581_2","den_cual":"ENCOFRADOS"-n-"codigo":"UC1913_2","denominacion":"Poner en obra encofrados horizontales."
"codigo":"EOC"-n-"codigo":"EOC581_2","den_cual":"ENCOFRADOS"-n-"codigo":"UC1914_2","denominacion":"Premontar paneles no modulares de encofrado."
"codigo":"EOC"-n-"codigo":"EOC581_2","den_cual":"ENCOFRADOS"-n-"codigo":"UC1915_2","denominacion":"Premontar y poner en obra encofrados trepantes"
"codigo":"EOC"-n-"codigo":"EOC581_2","den_cual":"ENCOFRADOS"-n-"codigo":"UC1916_2","denominacion":"Organizar trabajos de puesta en obra de encofrados y hormigón."
"codigo":"EOC"-n-"codigo":"EOC587_2","den_cual":"PINTURA DECORATIVA EN CONSTRUCCIÓN"-n-"codigo":"UC0871_1","denominacion":"Sanear y regularizar soportes para revestimiento en construcción"
"codigo":"EOC"-n-"codigo":"EOC587_2","den_cual":"PINTURA DECORATIVA EN CONSTRUCCIÓN"-n-"codigo":"UC0873_1","denominacion":"Aplicar imprimaciones y pinturas protectoras en construcción"
"codigo":"EOC"-n-"codigo":"EOC587_2","den_cual":"PINTURA DECORATIVA EN CONSTRUCCIÓN"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC587_2","den_cual":"PINTURA DECORATIVA EN CONSTRUCCIÓN"-n-"codigo":"UC1933_2","denominacion":"Realizar revestimientos murales en papel, fibra de vidrio y vinílicos."
"codigo":"EOC"-n-"codigo":"EOC587_2","den_cual":"PINTURA DECORATIVA EN CONSTRUCCIÓN"-n-"codigo":"UC1934_2","denominacion":"Realizar acabados decorativos de pintura en construcción"
"codigo":"EOC"-n-"codigo":"EOC587_2","den_cual":"PINTURA DECORATIVA EN CONSTRUCCIÓN"-n-"codigo":"UC1935_2","denominacion":"Organizar trabajos de pintura en construcción"
"codigo":"EOC"-n-"codigo":"EOC580_2","den_cual":"CUBIERTAS INCLINADAS"-n-"codigo":"UC0869_1","denominacion":"Elaborar pastas, morteros, adhesivos y hormigones"
"codigo":"EOC"-n-"codigo":"EOC580_2","den_cual":"CUBIERTAS INCLINADAS"-n-"codigo":"UC0870_1","denominacion":"Construir faldones para cubiertas"
"codigo":"EOC"-n-"codigo":"EOC580_2","den_cual":"CUBIERTAS INCLINADAS"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC580_2","den_cual":"CUBIERTAS INCLINADAS"-n-"codigo":"UC1908_2","denominacion":"Montar estructura metálica ligera para cubiertas."
"codigo":"EOC"-n-"codigo":"EOC580_2","den_cual":"CUBIERTAS INCLINADAS"-n-"codigo":"UC1909_2","denominacion":"Construir tableros y coberturas con chapa conformada, paneles y placas."
"codigo":"EOC"-n-"codigo":"EOC580_2","den_cual":"CUBIERTAS INCLINADAS"-n-"codigo":"UC1910_2","denominacion":"Construir la cobertura con teja y pizarra."
"codigo":"EOC"-n-"codigo":"EOC580_2","den_cual":"CUBIERTAS INCLINADAS"-n-"codigo":"UC1911_2","denominacion":"Organizar trabajos de cubiertas e impermeabilizaciones"
"codigo":"EOC"-n-"codigo":"EOC588_2","den_cual":"PINTURA INDUSTRIAL EN CONSTRUCCIÓN"-n-"codigo":"UC0871_1","denominacion":"Sanear y regularizar soportes para revestimiento en construcción"
"codigo":"EOC"-n-"codigo":"EOC588_2","den_cual":"PINTURA INDUSTRIAL EN CONSTRUCCIÓN"-n-"codigo":"UC0873_1","denominacion":"Aplicar imprimaciones y pinturas protectoras en construcción"
"codigo":"EOC"-n-"codigo":"EOC588_2","den_cual":"PINTURA INDUSTRIAL EN CONSTRUCCIÓN"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC588_2","den_cual":"PINTURA INDUSTRIAL EN CONSTRUCCIÓN"-n-"codigo":"UC1935_2","denominacion":"Organizar trabajos de pintura en construcción"
"codigo":"EOC"-n-"codigo":"EOC588_2","den_cual":"PINTURA INDUSTRIAL EN CONSTRUCCIÓN"-n-"codigo":"UC1936_2","denominacion":"Realizar acabados de pintura industrial en construcción"
"codigo":"EOC"-n-"codigo":"EOC588_2","den_cual":"PINTURA INDUSTRIAL EN CONSTRUCCIÓN"-n-"codigo":"UC1937_2","denominacion":"Ejecutar pavimentos continuos de resinas"
"codigo":"EOC"-n-"codigo":"EOC579_2","den_cual":"ARMADURAS PASIVAS PARA HORMIGÓN"-n-"codigo":"UC0637_1","denominacion":"Manipular cargas con puentes-grúa y polipastos."
"codigo":"EOC"-n-"codigo":"EOC579_2","den_cual":"ARMADURAS PASIVAS PARA HORMIGÓN"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC579_2","den_cual":"ARMADURAS PASIVAS PARA HORMIGÓN"-n-"codigo":"UC1904_1","denominacion":"Cortar y doblar armaduras con maquinaria semiautomática. "
"codigo":"EOC"-n-"codigo":"EOC579_2","den_cual":"ARMADURAS PASIVAS PARA HORMIGÓN"-n-"codigo":"UC1905_2","denominacion":"Realizar el armado manual y colocación en obra de armaduras"
"codigo":"EOC"-n-"codigo":"EOC579_2","den_cual":"ARMADURAS PASIVAS PARA HORMIGÓN"-n-"codigo":"UC1906_2","denominacion":"Elaborar armaduras con maquinaria automática."
"codigo":"EOC"-n-"codigo":"EOC579_2","den_cual":"ARMADURAS PASIVAS PARA HORMIGÓN"-n-"codigo":"UC1907_2","denominacion":"Organizar trabajos de armaduras pasivas"
"codigo":"EOC"-n-"codigo":"EOC584_2","den_cual":"INSTALACIÓN DE SISTEMAS TÉCNICOS DE PAVIMENTOS, EMPANELADOS Y MAMPARAS"-n-"codigo":"UC0871_1","denominacion":"Sanear y regularizar soportes para revestimiento en construcción"
"codigo":"EOC"-n-"codigo":"EOC584_2","den_cual":"INSTALACIÓN DE SISTEMAS TÉCNICOS DE PAVIMENTOS, EMPANELADOS Y MAMPARAS"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC584_2","den_cual":"INSTALACIÓN DE SISTEMAS TÉCNICOS DE PAVIMENTOS, EMPANELADOS Y MAMPARAS"-n-"codigo":"UC1902_1","denominacion":"Instalar pavimentos ligeros con apoyo continuo."
"codigo":"EOC"-n-"codigo":"EOC584_2","den_cual":"INSTALACIÓN DE SISTEMAS TÉCNICOS DE PAVIMENTOS, EMPANELADOS Y MAMPARAS"-n-"codigo":"UC1924_2","denominacion":"Instalar pavimentos elevados registrables"
"codigo":"EOC"-n-"codigo":"EOC584_2","den_cual":"INSTALACIÓN DE SISTEMAS TÉCNICOS DE PAVIMENTOS, EMPANELADOS Y MAMPARAS"-n-"codigo":"UC1925_2","denominacion":"Instalar mamparas y empanelados técnicos desmontables."
"codigo":"EOC"-n-"codigo":"EOC583_2","den_cual":"INSTALACIÓN DE PLACA DE YESO LAMINADO Y FALSOS TECHOS"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC583_2","den_cual":"INSTALACIÓN DE PLACA DE YESO LAMINADO Y FALSOS TECHOS"-n-"codigo":"UC1903_1","denominacion":"Realizar operaciones básicas en instalación de placa de yeso laminado"
"codigo":"EOC"-n-"codigo":"EOC583_2","den_cual":"INSTALACIÓN DE PLACA DE YESO LAMINADO Y FALSOS TECHOS"-n-"codigo":"UC1920_2","denominacion":"Instalar tabiques y trasdosados autoportantes de placa de yeso laminado"
"codigo":"EOC"-n-"codigo":"EOC583_2","den_cual":"INSTALACIÓN DE PLACA DE YESO LAMINADO Y FALSOS TECHOS"-n-"codigo":"UC1921_2","denominacion":"Instalar sistemas de falsos techos"
"codigo":"EOC"-n-"codigo":"EOC583_2","den_cual":"INSTALACIÓN DE PLACA DE YESO LAMINADO Y FALSOS TECHOS"-n-"codigo":"UC1922_2","denominacion":"Tratar juntas entre placas de yeso laminado"
"codigo":"EOC"-n-"codigo":"EOC583_2","den_cual":"INSTALACIÓN DE PLACA DE YESO LAMINADO Y FALSOS TECHOS"-n-"codigo":"UC1923_2","denominacion":"Organizar trabajos de instalación de placa de yeso laminado y falsos techos"
"codigo":"EOC"-n-"codigo":"EOC578_1","den_cual":"OPERACIONES BÁSICAS DE REVESTIMIENTOS LIGEROS Y TÉCNICOS EN CONSTRUCCIÓN"-n-"codigo":"UC0276_1","denominacion":"Realizar trabajos auxiliares en obras de construcción"
"codigo":"EOC"-n-"codigo":"EOC578_1","den_cual":"OPERACIONES BÁSICAS DE REVESTIMIENTOS LIGEROS Y TÉCNICOS EN CONSTRUCCIÓN"-n-"codigo":"UC0871_1","denominacion":"Sanear y regularizar soportes para revestimiento en construcción"
"codigo":"EOC"-n-"codigo":"EOC578_1","den_cual":"OPERACIONES BÁSICAS DE REVESTIMIENTOS LIGEROS Y TÉCNICOS EN CONSTRUCCIÓN"-n-"codigo":"UC1902_1","denominacion":"Instalar pavimentos ligeros con apoyo continuo."
"codigo":"EOC"-n-"codigo":"EOC578_1","den_cual":"OPERACIONES BÁSICAS DE REVESTIMIENTOS LIGEROS Y TÉCNICOS EN CONSTRUCCIÓN"-n-"codigo":"UC1903_1","denominacion":"Realizar operaciones básicas en instalación de placa de yeso laminado"
"codigo":"EOC"-n-"codigo":"EOC590_2","den_cual":"REVESTIMIENTOS CON PIEZAS RÍGIDAS POR ADHERENCIA EN CONSTRUCCIÓN"-n-"codigo":"UC0869_1","denominacion":"Elaborar pastas, morteros, adhesivos y hormigones"
"codigo":"EOC"-n-"codigo":"EOC590_2","den_cual":"REVESTIMIENTOS CON PIEZAS RÍGIDAS POR ADHERENCIA EN CONSTRUCCIÓN"-n-"codigo":"UC0871_1","denominacion":"Sanear y regularizar soportes para revestimiento en construcción"
"codigo":"EOC"-n-"codigo":"EOC590_2","den_cual":"REVESTIMIENTOS CON PIEZAS RÍGIDAS POR ADHERENCIA EN CONSTRUCCIÓN"-n-"codigo":"UC1320_1","denominacion":"Preparar piezas y tratar superficies en revestimientos con piezas rígidas"
"codigo":"EOC"-n-"codigo":"EOC590_2","den_cual":"REVESTIMIENTOS CON PIEZAS RÍGIDAS POR ADHERENCIA EN CONSTRUCCIÓN"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC590_2","den_cual":"REVESTIMIENTOS CON PIEZAS RÍGIDAS POR ADHERENCIA EN CONSTRUCCIÓN"-n-"codigo":"UC1938_2","denominacion":"Ejecutar recrecidos planos para revestimiento en construcción"
"codigo":"EOC"-n-"codigo":"EOC590_2","den_cual":"REVESTIMIENTOS CON PIEZAS RÍGIDAS POR ADHERENCIA EN CONSTRUCCIÓN"-n-"codigo":"UC1941_2","denominacion":"Organizar trabajos de revestimientos continuos conglomerados y rígidos modulares en construcción"
"codigo":"EOC"-n-"codigo":"EOC590_2","den_cual":"REVESTIMIENTOS CON PIEZAS RÍGIDAS POR ADHERENCIA EN CONSTRUCCIÓN"-n-"codigo":"UC1942_2","denominacion":"Ejecutar alicatados y chapados"
"codigo":"EOC"-n-"codigo":"EOC590_2","den_cual":"REVESTIMIENTOS CON PIEZAS RÍGIDAS POR ADHERENCIA EN CONSTRUCCIÓN"-n-"codigo":"UC1943_2","denominacion":"Ejecutar solados con piezas rígidas"
"codigo":"EOC"-n-"codigo":"EOC586_2","den_cual":"PAVIMENTOS Y ALBAÑILERÍA DE URBANIZACIÓN"-n-"codigo":"UC0869_1","denominacion":"Elaborar pastas, morteros, adhesivos y hormigones"
"codigo":"EOC"-n-"codigo":"EOC586_2","den_cual":"PAVIMENTOS Y ALBAÑILERÍA DE URBANIZACIÓN"-n-"codigo":"UC1321_1","denominacion":"Pavimentar con hormigón impreso y adoquinados"
"codigo":"EOC"-n-"codigo":"EOC586_2","den_cual":"PAVIMENTOS Y ALBAÑILERÍA DE URBANIZACIÓN"-n-"codigo":"UC1360_2","denominacion":"Controlar a nivel básico riesgos en construcción."
"codigo":"EOC"-n-"codigo":"EOC586_2","den_cual":"PAVIMENTOS Y ALBAÑILERÍA DE URBANIZACIÓN"-n-"codigo":"UC1929_2","denominacion":"Ejecutar pavimentos de urbanización."
"codigo":"EOC"-n-"codigo":"EOC586_2","den_cual":"PAVIMENTOS Y ALBAÑILERÍA DE URBANIZACIÓN"-n-"codigo":"UC1930_2","denominacion":"Ejecutar elementos complementarios de pavimentos de urbanización."
"codigo":"EOC"-n-"codigo":"EOC586_2","den_cual":"PAVIMENTOS Y ALBAÑILERÍA DE URBANIZACIÓN"-n-"codigo":"UC1931_2","denominacion":"Tender tubos de saneamiento y construir registros y cámaras."
"codigo":"EOC"-n-"codigo":"EOC586_2","den_cual":"PAVIMENTOS Y ALBAÑILERÍA DE URBANIZACIÓN"-n-"codigo":"UC1932_2","denominacion":"Organizar trabajos de albañilería de urbanización"
"codigo":"ENA"-n-"codigo":"ENA473_3","den_cual":"GESTIÓN DE LA OPERACIÓN EN CENTRALES HIDROELÉCTRICAS"-n-"codigo":"UC1200_3","denominacion":"Coordinar y preparar el equipo humano implicado en el área de operación de las centrales eléctricas."
"codigo":"ENA"-n-"codigo":"ENA473_3","den_cual":"GESTIÓN DE LA OPERACIÓN EN CENTRALES HIDROELÉCTRICAS"-n-"codigo":"UC1527_3","denominacion":"Controlar en planta la operación y el mantenimiento de centrales hidroeléctricas."
"codigo":"ENA"-n-"codigo":"ENA473_3","den_cual":"GESTIÓN DE LA OPERACIÓN EN CENTRALES HIDROELÉCTRICAS"-n-"codigo":"UC1528_3","denominacion":"Operar desde el centro de control las centrales hidroeléctricas."
"codigo":"ENA"-n-"codigo":"ENA473_3","den_cual":"GESTIÓN DE LA OPERACIÓN EN CENTRALES HIDROELÉCTRICAS"-n-"codigo":"UC1529_3","denominacion":"Operar en planta y realizar el mantenimiento de primer nivel de centrales hidroeléctricas. "
"codigo":"ENA"-n-"codigo":"ENA473_3","den_cual":"GESTIÓN DE LA OPERACIÓN EN CENTRALES HIDROELÉCTRICAS"-n-"codigo":"UC1530_2","denominacion":"Prevenir riesgos en instalaciones eléctricas de alta tensión"
"codigo":"ENA"-n-"codigo":"ENA474_3","den_cual":"GESTIÓN DEL MONTAJE, OPERACIÓN Y MANTENIMIENTO DE SUBESTACIONES ELÉCTRICAS"-n-"codigo":"UC1530_2","denominacion":"Prevenir riesgos en instalaciones eléctricas de alta tensión"
"codigo":"ENA"-n-"codigo":"ENA474_3","den_cual":"GESTIÓN DEL MONTAJE, OPERACIÓN Y MANTENIMIENTO DE SUBESTACIONES ELÉCTRICAS"-n-"codigo":"UC1531_3","denominacion":"Gestionar y supervisar el montaje de subestaciones eléctricas"
"codigo":"ENA"-n-"codigo":"ENA474_3","den_cual":"GESTIÓN DEL MONTAJE, OPERACIÓN Y MANTENIMIENTO DE SUBESTACIONES ELÉCTRICAS"-n-"codigo":"UC1532_3","denominacion":"Gestionar y supervisar la operación y el mantenimiento de subestaciones eléctricas"
"codigo":"ENA"-n-"codigo":"ENA474_3","den_cual":"GESTIÓN DEL MONTAJE, OPERACIÓN Y MANTENIMIENTO DE SUBESTACIONES ELÉCTRICAS"-n-"codigo":"UC1533_2","denominacion":"Operar localmente y realizar el mantenimiento de primer nivel en subestaciones eléctricas"
"codigo":"ENA"-n-"codigo":"ENA472_2","den_cual":"MONTAJE, PUESTA EN SERVICIO, MANTENIMIENTO, INSPECCIÓN Y REVISIÓN DE INSTALACIONES RECEPTORAS Y APARATOS DE GAS"-n-"codigo":"UC1522_2","denominacion":"Realizar instalaciones receptoras comunes e individuales de gas."
"codigo":"ENA"-n-"codigo":"ENA472_2","den_cual":"MONTAJE, PUESTA EN SERVICIO, MANTENIMIENTO, INSPECCIÓN Y REVISIÓN DE INSTALACIONES RECEPTORAS Y APARATOS DE GAS"-n-"codigo":"UC1523_2","denominacion":"Realizar la puesta en servicio, inspección y revisión periódica de instalaciones receptoras de gas."
"codigo":"ENA"-n-"codigo":"ENA472_2","den_cual":"MONTAJE, PUESTA EN SERVICIO, MANTENIMIENTO, INSPECCIÓN Y REVISIÓN DE INSTALACIONES RECEPTORAS Y APARATOS DE GAS"-n-"codigo":"UC1524_2","denominacion":"Realizar la puesta en marcha y adecuación de aparatos a gas."
"codigo":"ENA"-n-"codigo":"ENA472_2","den_cual":"MONTAJE, PUESTA EN SERVICIO, MANTENIMIENTO, INSPECCIÓN Y REVISIÓN DE INSTALACIONES RECEPTORAS Y APARATOS DE GAS"-n-"codigo":"UC1525_2","denominacion":"Mantener y reparar instalaciones receptoras y aparatos de gas."
"codigo":"ENA"-n-"codigo":"ENA472_2","den_cual":"MONTAJE, PUESTA EN SERVICIO, MANTENIMIENTO, INSPECCIÓN Y REVISIÓN DE INSTALACIONES RECEPTORAS Y APARATOS DE GAS"-n-"codigo":"UC1526_2","denominacion":"Prevenir riesgos en instalaciones receptoras y aparatos de gas."
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC0272_2","denominacion":"Asistir como primer interviniente en caso de accidente o situación de emergencia. "
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC0711_2","denominacion":"Actuar bajo normas de seguridad, higiene y protección ambiental en hostelería."
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC1043_2","denominacion":"Gestionar y realizar el servicio de recepción en alojamientos propios de entornos rurales y/o naturales"
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC1044_2","denominacion":"Preparar y servir desayunos, elaboraciones culinarias sencillas y platos significativos de la zona"
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC2190_2","denominacion":"Gestionar y comercializar servicios propios de refugios y albergues de montaña"
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC2191_2","denominacion":"Mantener en buen estado de uso las instalaciones del refugio o albergue de montaña y asegurar el funcionamiento de sus sistemas y equipos"
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC2192_2","denominacion":"Vigilar el refugio o albergue de montaña y asegurar su comunicación, en colaboración con los servicios públicos que operan en la zona"
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC2193_2","denominacion":"Progresar con seguridad por terreno de montaña, especialmente en tareas de colaboración con servicios de emergencia y de aprovisionamiento de refugios y albergues de montaña"
"codigo":"HOT"-n-"codigo":"HOT653_2","den_cual":"GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA"-n-"codigo":"UC2194_2","denominacion":"Comunicarse en una lengua extranjera, con un nivel de usuario independiente, en las actividades turísticas"
"codigo":"HOT"-n-"codigo":"HOT654_2","den_cual":"ATENCIÓN A PASAJEROS EN TRANSPORTE FERROVIARIO"-n-"codigo":"UC1057_2","denominacion":"Comunicarse en inglés, con un nivel de usuario independiente, en las actividades turísticas"
"codigo":"HOT"-n-"codigo":"HOT654_2","den_cual":"ATENCIÓN A PASAJEROS EN TRANSPORTE FERROVIARIO"-n-"codigo":"UC2003_2","denominacion":"Prestar primeros auxilios en medios de transporte de pasajeros"
"codigo":"HOT"-n-"codigo":"HOT654_2","den_cual":"ATENCIÓN A PASAJEROS EN TRANSPORTE FERROVIARIO"-n-"codigo":"UC2005_2","denominacion":"Ofertar a pasajeros servicios propios de medios de transporte"
"codigo":"HOT"-n-"codigo":"HOT654_2","den_cual":"ATENCIÓN A PASAJEROS EN TRANSPORTE FERROVIARIO"-n-"codigo":"UC2195_2","denominacion":"Desarrollar la operativa en relación con el embarque y desembarque de pasajeros en transporte ferroviario"
"codigo":"HOT"-n-"codigo":"HOT654_2","den_cual":"ATENCIÓN A PASAJEROS EN TRANSPORTE FERROVIARIO"-n-"codigo":"UC2196_2","denominacion":"Prevenir y asistir a pasajeros en emergencias ferroviarias "
"codigo":"TCP"-n-"codigo":"TCP285_3","den_cual":"MANTENIMIENTO DE BIENES CULTURALES EN TEXTIL Y PIEL"-n-"codigo":"UC0908_3","denominacion":"Reconocer bienes culturales en textil y piel para colaborar en su conservación preventiva y documentación"
"codigo":"TCP"-n-"codigo":"TCP285_3","den_cual":"MANTENIMIENTO DE BIENES CULTURALES EN TEXTIL Y PIEL"-n-"codigo":"UC0909_3","denominacion":"Identificar y mantener las condiciones de preservación de bienes culturales, según el plan de conservación preventiva"
"codigo":"TCP"-n-"codigo":"TCP285_3","den_cual":"MANTENIMIENTO DE BIENES CULTURALES EN TEXTIL Y PIEL"-n-"codigo":"UC0910_3","denominacion":"Diseñar, elaborar y adaptar soportes para exponer bienes culturales en textil y piel"
"codigo":"TCP"-n-"codigo":"TCP285_3","den_cual":"MANTENIMIENTO DE BIENES CULTURALES EN TEXTIL Y PIEL"-n-"codigo":"UC0911_3","denominacion":"Diseñar, elaborar y adaptar soportes, rellenos y medios de protección para almacenar o embalar bienes culturales en textil y piel"
"codigo":"TCP"-n-"codigo":"TCP283_3","den_cual":"DISEÑO TÉCNICO DE ESTAMPACIÓN TEXTIL"-n-"codigo":"UC0453_3","denominacion":"Analizar materias primas, productos y procesos textiles"
"codigo":"TCP"-n-"codigo":"TCP283_3","den_cual":"DISEÑO TÉCNICO DE ESTAMPACIÓN TEXTIL"-n-"codigo":"UC0900_3","denominacion":"Realizar el diseño técnico de estampados textiles asegurando su viabilidad "
"codigo":"TCP"-n-"codigo":"TCP283_3","den_cual":"DISEÑO TÉCNICO DE ESTAMPACIÓN TEXTIL"-n-"codigo":"UC0901_3","denominacion":"Adaptar los procedimientos de preparación, tintura, aprestos  y acabados a los requerimientos del diseño"
"codigo":"TCP"-n-"codigo":"TCP283_3","den_cual":"DISEÑO TÉCNICO DE ESTAMPACIÓN TEXTIL"-n-"codigo":"UC0902_3","denominacion":"Adaptar los procedimientos para la realización de estampados textiles"
"codigo":"TCP"-n-"codigo":"TCP286_3","den_cual":"PATRONAJE DE ARTÍCULOS DE CONFECCIÓN EN TEXTIL Y PIEL"-n-"codigo":"UC0474_3","denominacion":"Analizar materias primas, productos y procesos de confección, calzado y  marroquinería"
